frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
7	<div class=article_text>	139.42857142857142	6.571428571428571	0.0	https://maszol.ro/belfold/7308-kilovesre-kesz-agyun-uldogeltek-a-turistak https://maszol.ro/kulfold/37239-savval-ontottek-le-noket-iranban https://maszol.ro/belfold/36522-kabszert-vitt-a-sajat-targyalasara-egy-amerikai-ferfi https://maszol.ro/kulfold/35948-darth-vader-es-yoda-is-indul-az-ukran-valasztasokon https://maszol.ro/belfold/39637-egy-puszi-miatt-halt-meg-az-ujszulott-gyermek	default	default	
1	<div class=article-body clearfix>	138.0	3.0	0.0	https://maszol.ro/eletmod/Gondot-okoznak-a-Balatonon-a-karokatonak-halakat-pusztitanak-fakat-karositanak	default	default	
2	<div class=article-bottom>	1.5	5.0	0.0	https://maszol.ro/eletmod/Az-ujabb-novenyvedoszerek-mergezobbek-mehek-tomeges-pusztulasat-okozhatjak https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi	default	default	
2	<div class=article-content--content>	133.0	3.0	0.0	https://maszol.ro/kulfold/Japan-vasarnap-ejfeltol-nem-ad-vizumot-kuelfoeldieknek-az-uj-virustoerzs-felbukkanasa-miatt https://maszol.ro/sport/Husvetkor-sem-all-le-a-Bundesliga	default	default	
4	<div class=article-content--lead>	28.0	2.75	0.0	https://maszol.ro/kulfold/Japan-vasarnap-ejfeltol-nem-ad-vizumot-kuelfoeldieknek-az-uj-virustoerzs-felbukkanasa-miatt https://maszol.ro/kulfold/Pozitiv-lett-a-sved-koronahercegno-es-ferje-koronavirustesztje https://maszol.ro/kulfold/Az-Egyesult-Allamok-es-Kanada-egyutt-lep-fel-Kinaval-szemben https://maszol.ro/sport/Husvetkor-sem-all-le-a-Bundesliga	default	default	
1	<div class=article-content--top-image>	146.0	5.0	0.0	https://maszol.ro/sport/Husvetkor-sem-all-le-a-Bundesliga	default	default	
4	<div class=article-content--top-info-line>	41.25	7.5	0.0	https://maszol.ro/kulfold/Pozitiv-lett-a-sved-koronahercegno-es-ferje-koronavirustesztje https://maszol.ro/kulfold/Az-Egyesult-Allamok-es-Kanada-egyutt-lep-fel-Kinaval-szemben https://maszol.ro/kulfold/Japan-vasarnap-ejfeltol-nem-ad-vizumot-kuelfoeldieknek-az-uj-virustoerzs-felbukkanasa-miatt https://maszol.ro/sport/Husvetkor-sem-all-le-a-Bundesliga	default	default	
3	<div class=article-content--top>	136.0	16.333333333333332	0.0	https://maszol.ro/sport/Husvetkor-sem-all-le-a-Bundesliga https://maszol.ro/kulfold/Japan-vasarnap-ejfeltol-nem-ad-vizumot-kuelfoeldieknek-az-uj-virustoerzs-felbukkanasa-miatt https://maszol.ro/kulfold/Az-Egyesult-Allamok-es-Kanada-egyutt-lep-fel-Kinaval-szemben	default	default	
1	<div class=article-html-content data-v-5cb55fae=>	17.0	3.0	0.0	https://maszol.ro/kulfold/Beiktattak-hivatalaba-Joe-Bident-az-Egyesult-Allamok-elnoket-percrol-percre	default	default	
1	<div class=article-lead entry-summary data-scroll-event-handled=false data-scroll-event-name=ScrollToArticleLead>	36.0	2.0	0.0	https://maszol.ro/eletmod/Pattanasokat-vallalo-retusalatlan-fotokkal-hirdet-az-egyik-nagy-ruhaaruhaz	default	default	
3	<div class=article-lead entry-summary data-scroll-event-handled=true data-scroll-event-name=ScrollToArticleLead>	41.333333333333336	4.666666666666667	0.0	https://maszol.ro/eletmod/Korhazba-kerult-mert-a-szajat-es-orrat-befogva-tusszentett-ezert-veszelyes-ez-a-modszer https://maszol.ro/sport/BL-a-Liverpool-es-a-PSG-is-negyeddontos https://maszol.ro/eletmod/Soha-ne-kuldjetek-intim-fotokat-idegeneknek-ime-egy-kisfilm-az-online-tarskereses-veszelyeirol	default	default	
2	<div class=article-lead marginbottom>	26.0	2.5	0.0	https://maszol.ro/eletmod/Gondot-okoznak-a-Balatonon-a-karokatonak-halakat-pusztitanak-fakat-karositanak	default	default	
44	<div class=article-lead>	35.93181818181818	3.1818181818181817	0.0	https://maszol.ro/belfold/34854-visszatert-a-twitterre-robin-williams-lanya https://maszol.ro/kultura/37841-sorozat-keszul-a-richie-richbol https://maszol.ro/belfold/43126-japanban-okosbanannal-tamogatnak-maratonfutokat https://maszol.ro/belfold/37621-a-szelfizes-felelos-a-fejtetvek-terjedeseert https://maszol.ro/belfold/40957-asztallap-meretu-tabletet-mutattak-be	default	default	
5	<div class=articleContent itemprop=articleBody>	216.0	7.2	0.0	https://maszol.ro/belfold/37506-egy-sejtatultetesnek-koszonhetoen-ujra-jar-a-gerincbenult-beteg https://maszol.ro/belfold/41430-tizenket-eve-eltunt-robotot-talalhattak-meg-a-marson https://maszol.ro/gazdasag/43179-urkozpont-epulhet-horvatorszagban https://maszol.ro/belfold/45605-ujrainditottak-a-hadronutkoztetot https://maszol.ro/belfold/48217-hosszu-elete-titkarol-beszelt-egy-103-eves-no	default	default	
1	<div class=articlecontent>	168.0	6.0	0.0	https://maszol.ro/belfold/3831-az-egyik-legszebb-villamosvonal-a-budapesti-2-ese	default	default	
1	<div class=articleContent>	16.0	1.0	0.0	https://maszol.ro/belfold/4048-a-noi-schwarzenegger-magyarorszagra-latogat	default	default	
4	<div class=articleLead itemprop=articleBody>	48.0	2.0	0.0	https://maszol.ro/belfold/41726-uj-sziget-szuletett-a-csendes-oceanon-video https://maszol.ro/kulfold/34303-londoni-rapper-fejezhette-le-az-amerikai-ujsagirot-video https://maszol.ro/belfold/37506-egy-sejtatultetesnek-koszonhetoen-ujra-jar-a-gerincbenult-beteg https://maszol.ro/belfold/41430-tizenket-eve-eltunt-robotot-talalhattak-meg-a-marson	default	default	
1	<div class=articlePic @STYLE>	146.0	6.0	0.0	https://maszol.ro/kulfold/Gyanus-korulmenyek-kozott-epultek-a-lakohazak-a-norvegiai-foldcsuszamlas-helyszinen	default	default	
1	<div class=c-linkpreview c-linkpreview-layout-right data-for=@LONG>	145.0	9.0	0.0	https://maszol.ro/eletmod/Ezzel-a-modszerrel-allapithatja-meg-hogy-eheto-e-meg-a-kint-felejtett-etel	default	default	
1	<div class=c-linkpreview_details>	145.0	8.0	0.0	https://maszol.ro/eletmod/Ezzel-a-modszerrel-allapithatja-meg-hogy-eheto-e-meg-a-kint-felejtett-etel	default	default	
9	<div class=cc-compliance>	1.0	1.0	0.0	https://maszol.ro/sport/62357-hosszu-katinka-kopaszra-borotvalta-a-fejet-aaaaaa https://maszol.ro/belfold/89254-otvenszer-fekudt-kes-ala-hogy-peldakepehez-hasonlitson-sikerult https://maszol.ro/gazdasag/135206-alairta-soos-zoltan-a-marosvasarhelyi-terel-ut-els-ket-szakaszanak-a-finanszirozasat https://maszol.ro/belfold/108407-nincs-bocsanat-arra-a-bakira-amit-az-egyik-legnagyobb-divathaz-elkovetett https://maszol.ro/kultura/128645-iden-elmarad-a-merai-vilagzenei-fesztival	default	default	
1	<div class=cikkbody clr>	191.0	8.0	0.0	https://maszol.ro/belfold/42205-sorrel-tehetunk-az-egeszseges-agysejtekert	default	default	
1	<div class=column-block-content style=@STYLE>	94.0	19.0	0.0	https://maszol.ro/eletmod/103543-ket-kihagyhatatlan-almas-sutemeny	default	default	
9	<div class=container>	17.0	41.0	0.0	https://maszol.ro/belfold/89675-es-csodalkozunk-hogy-romaniaban-kesnek-a-vonatok https://maszol.ro/belfold/89254-otvenszer-fekudt-kes-ala-hogy-peldakepehez-hasonlitson-sikerult https://maszol.ro/belfold/104443-frissitve-elerte-az-orszagot-a-hideg-legaramlat-gyilkoston-is-s-r-n-havazik https://maszol.ro/gazdasag/135206-alairta-soos-zoltan-a-marosvasarhelyi-terel-ut-els-ket-szakaszanak-a-finanszirozasat https://maszol.ro/belfold/105571-most-a-vilag-legszebb-n-je	default	default	
2	<div class=content-wrapper>	1.5	4.0	0.0	https://maszol.ro/eletmod/Az-ujabb-novenyvedoszerek-mergezobbek-mehek-tomeges-pusztulasat-okozhatjak https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi	default	default	
9	<div class=d-flex @STYLE>	4.0	7.0	0.0	https://maszol.ro/belfold/89254-otvenszer-fekudt-kes-ala-hogy-peldakepehez-hasonlitson-sikerult https://maszol.ro/sport/62357-hosszu-katinka-kopaszra-borotvalta-a-fejet-aaaaaa https://maszol.ro/belfold/104443-frissitve-elerte-az-orszagot-a-hideg-legaramlat-gyilkoston-is-s-r-n-havazik https://maszol.ro/belfold/89675-es-csodalkozunk-hogy-romaniaban-kesnek-a-vonatok https://maszol.ro/belfold/108407-nincs-bocsanat-arra-a-bakira-amit-az-egyik-legnagyobb-divathaz-elkovetett	default	default	
1911	<div class=d-none>	0.9481946624803768	16.684458398744113	0.879644165358451	https://maszol.ro/kultura/33773-nezze-meg-robin-williams-legemlekezetesebb-alakitasait-galeria https://maszol.ro/sport/75318-ukran-mesterlovesz-dontotte-el-az-erdelyi-kosarrangadot-galeria https://maszol.ro/belfold/57563-ugy-raktak-fel-ket-a-kocsikra-2010-ben-kolozsvaron-mint-1944-ben-a-zsidokat https://maszol.ro/sport/65665-euro-2016-gyulekeznek-a-szurkolok-a-stade-de-france-kapuinal https://maszol.ro/belfold/134501-kamionokban-bujtak-meg-a-migransok	default	default	
1	<div class=dfp-ad-zone data-google-query-id=@HiwodkRNUM id=div-gpt-ad--rl_atf>	59.0	3.0	0.0	https://maszol.ro/eletmod/Kabatok-suto-parnak-ezek-azok-a-dolgok-amiket-tul-gyakran-tisztogat	default	default	
7	<div class=euronews__embed>	12.571428571428571	3.857142857142857	0.0	https://maszol.ro/kulfold/94587-korrupcio-miatt-dobbenetesen-sok-ev-bortont-kapott-a-volt-del-koreai-elnok https://maszol.ro/kulfold/91949-hihetetlen-havazott-afrikaban https://maszol.ro/kulfold/95624-atallitjak-az-orakat-eszak-koreaban https://maszol.ro/kulfold/101178-tony-blair-a-brexit-javaslat-bukasra-van-itelve https://maszol.ro/kulfold/93315-tombol-a-tel-amerikaban-durva-hoviharok-keseritik-az-ott-el-k-eletet	default	default	
1	<div class=fb-post data-= data-href=@LINK data-show-text=true data-width=@STYLE div=>	24.0	4.0	0.0	https://maszol.ro/kultura/131919-szekelyfoldi-szinhazigazgatok-is-kialltak-az-szfe-s-hallgatok-mellett	social_media	default	
1	<div class=fb-post data-href=@LINK data-show-text=false data-width=@STYLE>	25.0	4.0	0.0	https://maszol.ro/kultura/127552-batrabban-kellene-elengedni-regi-beidegz-deseket-palffy-tibor-szinesz-a-leallasrol	social_media	default	
1	<div class=fb-post data-href=@LINK data-width=@STYLE style=@STYLE>	27.0	5.0	0.0	https://maszol.ro/belfold/62760-frissitve-sz-ke-domokose-a-legtobb-szavazat-a-csikszeredai-el-valasztason	social_media	default	
152	<div class=fb-post data-href=@LINK data-width=@STYLE>	20.335526315789473	4.519736842105263	0.0	https://maszol.ro/sport/46502-nepali-foldrenges-torok-zsoltnak-nem-esett-baja https://maszol.ro/sport/58921-jelentest-kert-a-sportminiszter-a-szekely-himnusz-ugyer-l https://maszol.ro/belfold/50559-moldovan-jozsef-kepvisel-nekiugrott-borboly-csaba-tanacselnoknek https://maszol.ro/gazdasag/56893-cafolja-zuckerberg-hogy-adokerules-miatt-adakozna-el-vagyonat https://maszol.ro/sport/41135-orban-viktor-elment-az-utolso-mohikan	social_media	default	
1	<div class=fb-video data-allowfullscreen=@NUM data-href=@LONG style=@STYLE>	54.0	5.0	0.0	https://maszol.ro/belfold/49949-roman-amerikai-hadgyakorlat-kezd-dott-aranyosgyeresen	social_media	default	
29	<div class=fb-video data-allowfullscreen=@NUM data-href=@LONG>	46.89655172413793	4.275862068965517	0.0	https://maszol.ro/sport/49757-ok-nyertek-az-ifjusagi-tajfuto-europa-bajnoksagon-kolozsvaron https://maszol.ro/belfold/62159-szekelyfoldon-furd-z-medvekre-cuppant-ra-a-roman-sajto https://maszol.ro/belfold/53233-ezek-a-leggagyibb-erdelyi-magyar-rapklipek https://maszol.ro/kulfold/52638-tapssal-fogadtak-a-magyarorszagrol-erkez-menekulteket-munchenben https://maszol.ro/eletmod/62315-ujabb-funkciot-kap-a-facebook-messenger	social_media	default	
7	<div class=fb-video data-allowfullscreen=true data-href=@LINK>	37.57142857142857	4.571428571428571	0.0	https://maszol.ro/sport/45321-nem-birt-magaval-a-szexi-szurkolok-lattan-a-focista-video https://maszol.ro/belfold/45624-a-moszkvai-metroban-is-tortent-egy-billenteses-utasmentes-video https://maszol.ro/kultura/48309-videoban-foglaltak-ossze-a-tiff-eddigi-esemenyeit https://maszol.ro/belfold/45507-anaf-auto-mellett-aruljak-a-hamis-szamlakat-bukarestben-video https://maszol.ro/belfold/48545-bosszut-allt-a-tiff-reklamfilmecskejenek-foszereploje-video	social_media	default	
10	<div class=fb-video data-allowfullscreen=true data-href=@LONG>	40.7	4.5	0.0	https://maszol.ro/belfold/46415-szornyu-baleset-darabokra-zuzta-a-bmw-t-a-kamion-video-18 https://maszol.ro/belfold/49122-medve-kukkantott-be-egy-csiksomlyoi-szalloda-udvarara-video https://maszol.ro/belfold/47382-a-schweighofer-perrel-fenyegetozik https://maszol.ro/belfold/46697-ilyen-volt-a-kiserletszombat-kolozsvaron-video https://maszol.ro/sport/47747-kosarlabda-pokolian-nehez-helyzetben-a-marosvasarhelyi-bc	social_media	default	
21	<div class=fb-video data-href=@LINK data-show-text=true data-width=@STYLE>	60.95238095238095	3.2857142857142856	0.0	https://maszol.ro/belfold/88173-felvetel-jelent-meg-a-balesetben-meghalt-ot-fiatal-eletenek-utolso-perceir-l https://maszol.ro/sport/107331-cristina-neagut-valasztottak-2018-legjobb-europai-jatekosanak https://maszol.ro/belfold/132191-marossy-zoltan-ket-kotelez-gy-zelem-es-ket-remelt-cel-el-tt-all-a-temes-megyei-rmdsz https://maszol.ro/belfold/Tobb-szazan-tuntettek-Bukarestben-a-korlatozasok-es-a-maszkviseles-ellen https://maszol.ro/belfold/131607-a-t-zoltok-szedtek-le-egy-60-eves-pakisztanit-az-aradi-plaza-tartooszloparol	social_media	default	
226	<div class=fb-xfbml-parse-ignore>	27.831858407079647	3.433628318584071	0.4336283185840708	https://maszol.ro/belfold/49949-roman-amerikai-hadgyakorlat-kezd-dott-aranyosgyeresen https://maszol.ro/belfold/60850-felvetel-keszult-a-hargita-megyei-autobalesetr-l https://maszol.ro/belfold/60340-hazkutatast-tart-a-dna-a-sepsiszentgyorgyi-varoshazan https://maszol.ro/belfold/61850-erdely-zaszlo-fancsali-ern-odacsipett-horvath-annanak https://maszol.ro/belfold/60480-a-sepsitroll-is-kiall-antal-arpad-mellett-es-ezt-sajatos-stilusban-teszi	social_media	default	
12	<div class=getty embed image style=@STYLE>	3.4166666666666665	5.0	0.0	https://maszol.ro/sport/81557-nagyon-kikapott-debrecenben-romania-n-i-kezilabda-valogatottja https://maszol.ro/sport/78968-szintet-lepne-romania-jegkorong-valogatottja https://maszol.ro/sport/51195-cseh-laszlo-aranyermes-200-meter-pillangon https://maszol.ro/sport/79434-rio-2016-ken-penz-elfogadasaval-gyanusitjak-a-volt-polgarmestert https://maszol.ro/sport/78818-hivatalos-romaniaba-varjak-nyaron-a-copa-america-bajnokat	default	default	
1	<div class=goAdverticum goa-embedded ad-label isQuality>	301.0	10.0	0.0	https://maszol.ro/eletmod/Meghalalja-a-bore-ha-forrovizes-torolkozovel-apolja-az-arcat-mutatjuk-miert-hatekony	default	default	
1	<div class=h-miniapp-layout-right>	145.0	10.0	0.0	https://maszol.ro/eletmod/Ezzel-a-modszerrel-allapithatja-meg-hogy-eheto-e-meg-a-kint-felejtett-etel	default	default	
1	<div class=hiradoExtraFieldsQuote>	40.0	1.0	0.0	https://maszol.ro/eletmod/Fara-koltoztette-csaladjat-egy-kandur-a-kiscicak-madarfeszekben-eltek	default	default	
1	<div class=hozzavalok-container>	33.0	43.0	2.0	https://maszol.ro/eletmod/Megszaradt-a-husveti-kalacs-Igy-mentse-meg-a-maradekot	default	default	
1	<div class=htmltext>	112.0	5.0	0.0	https://maszol.ro/belfold/40292-megsem-nyilik-ujra-a-pirate-bay	default	default	
1	<div class=iap iap--ado ad-label isQuality data-id=adoceanindexhuojhrptojtg id=@adoceanindexhuojhrptojtgNUM>	40.0	0.0	40.0	https://maszol.ro/eletmod/Ebben-az-idoszakban-a-madarak-fiokaikat-vedelmezik-ezt-kell-tennie-ha-varju-tamad-onre	default	default	
4	<div class=infogram-embed data-id=@NxAuPGtTFNUM data-title=@LONG data-type=interactive>	38.0	19.5	0.0	https://maszol.ro/belfold/132607-lezarult-a-szavazas-percr-l-percre-kovetjuk-a-helyhatosagi-valasztasok-eredmenyeit https://maszol.ro/belfold/132640-az-rmdsz-4-tanacselnoki-mandatumot-szerzett-mutatjuk-a-valasztasi-terkepet https://maszol.ro/belfold/132701-igy-nez-ki-az-orszag-politikai-terkepe-a-megyei-vezet-k-szinezete-szerint	default	default	
1	<div class=inner_margin>	136.0	5.0	0.0	https://maszol.ro/belfold/37846-czeizel-endre-eletem-legnagyobb-eredmenyei-romokban	default	default	
1	<div class=item data-v-5cb55fae=>	17.0	4.0	0.0	https://maszol.ro/kulfold/Beiktattak-hivatalaba-Joe-Bident-az-Egyesult-Allamok-elnoket-percrol-percre	default	default	
1	<div class=item-list style=@STYLE>	74.0	9.0	0.0	https://maszol.ro/eletmod/103543-ket-kihagyhatatlan-almas-sutemeny	default	default	
1	<div class=itemHeader>	59.0	1.0	54.0	https://maszol.ro/belfold/1431-romania-szuzlanyai-nyomast-gyakorolnak	default	default	
3	<div class=ja-typo-bubble @bubbleNUM>	88.66666666666667	2.0	0.0	https://maszol.ro/kulfold/279-budapest-eliranyitotta-a-reszkepzesszervezest https://maszol.ro/belfold/278-balogh-zalan-missing-elt-nt-egy-kolozsvari-fiatalember https://maszol.ro/sport/300-bukarestben-maradt-a-szuperkupa	default	default	
3	<div class=ja-typo-bubblect>	88.0	0.3333333333333333	87.33333333333333	https://maszol.ro/sport/300-bukarestben-maradt-a-szuperkupa https://maszol.ro/kulfold/279-budapest-eliranyitotta-a-reszkepzesszervezest https://maszol.ro/belfold/278-balogh-zalan-missing-elt-nt-egy-kolozsvari-fiatalember	default	default	
3	<div class=ja-typo-legend @legendNUM>	177.33333333333334	8.333333333333334	0.0	https://maszol.ro/kultura/1738-fekete-seregnyi-tomeg-matyas-kiraly-elott https://maszol.ro/sport/296-a-videoton-nyerte-a-magyar-szuperkupat https://maszol.ro/belfold/488-lucian-blaga-sovinisztak-egymaskozt	default	default	
4	<div class=ja-typo-legend legend-logo @legendNUM>	302.5	36.75	2.5	https://maszol.ro/belfold/6471-megfigyeltek-a-holtakat-is https://maszol.ro/kultura/2551-kortars-muveszet-az-osi-kastelyban https://maszol.ro/kultura/8331-olasz-komediat-foznek-ki-a-kezdivasarhelyiek-csikban https://maszol.ro/kultura/9305-ejjeli-menedekhely-eredeti-cimmel-melyben	default	default	
81	<div class=ja-typo-legend legend-rounded @legendNUM>	181.14814814814815	37.65432098765432	19.506172839506174	https://maszol.ro/kultura/6433-fel-is-ut-le-is-ut--bemutato-szekelyudvarhelyen https://maszol.ro/belfold/4145-szeged-versennyel-emlekeznek-szent-gyorgyi-albertre https://maszol.ro/belfold/3418-reszben-megujul-jovo-heten-a-tvr-vezetotanacsa https://maszol.ro/kultura/9182-hogy-szerettek-ok-irodalmi-szerelmeskonyvet-mutatnak-be-erdelyben https://maszol.ro/sport/3834-magyar-torok-roman-holland-a-selejtezonapon	default	default	
1	<div class=jeti-roadblock ad @NUM>	70.0	5.0	0.0	https://maszol.ro/eletmod/Virustagadok-hoditanak-a-TikTokon-allitasuk-szerint-a-beoltatlanok-oroklik-a-foldet	default	default	
1	<div class=keretes keretes_szeles>	134.0	26.0	0.0	https://maszol.ro/kultura/9100-85-oscar-gala-affleck-argoja-vitte-el-az-aranyatq	default	default	
1	<div class=kl dir=ltr>	73.0	0.0	73.0	https://maszol.ro/kultura/41410-nem-olvashatok-magyar-szerzok-idezetei-a-kolozsvari-buszokon	default	default	
1	<div class=lead inner_margin>	124.0	11.0	0.0	https://maszol.ro/belfold/38113-eltunnek-a-madarak-europabol	default	default	
3	<div class=lead style=@STYLE>	24.333333333333332	0.6666666666666666	14.0	https://maszol.ro/kulfold/37906-langokban-all-egy-francia-radio-szekhaza-video	default	default	
1	<div class=lead_ex id=leadex>	105.0	7.0	0.0	https://maszol.ro/belfold/37460-meghalt-a-legidosebb-barnamedve	default	default	
9	<div class=lead>	49.333333333333336	1.6666666666666667	12.666666666666666	https://maszol.ro/kulfold/39403-az-usa-nem-teljesiti-a-kinzas-elleni-egyezmeny-eloirasait https://maszol.ro/gazdasag/49220-vizre-szallt-a-vilag-legnagyobb-oceanjaroja https://maszol.ro/belfold/35826-rengeteg-okostelefont-vasarolunk-iden https://maszol.ro/belfold/42330-templomot-kapnak-az-izlandi-german-neopoganyok	default	default	
3	<div class=main_content>	83.66666666666667	7.666666666666667	0.0	https://maszol.ro/belfold/Ismet-racsok-moge-kerul-az-egyik-leggazdagabb-roman-uzletember https://maszol.ro/kulfold/Junius-elott-elkeszulhet-az-EU-s-vakcinautlevel https://maszol.ro/sport/Eszak-Macedonia-szolgaltatta-a-vb-selejtezok-eddigi-legnagyobb-meglepeteset	default	default	
1	<div class=microsite>	50.0	0.0	50.0	https://maszol.ro/kulfold/3463-romney-elozott-a-csataterallamokban	default	default	
22	<div class=miniapp microsite>	30.59090909090909	0.13636363636363635	30.59090909090909	https://maszol.ro/kulfold/3496-az-mkp-s-bauer-edit-szlovakia-legaktivabb-ep-kepviseloje https://maszol.ro/kulfold/10026-reformerek-alakitottak-kormanyt-kinaban https://maszol.ro/kulfold/4043-ongyilkos-lett-a-wisconsini-amokfuto https://maszol.ro/gazdasag/1473-qrejtegetettq-inflacio https://maszol.ro/sport/3002-noi-kezi-bl-fotablan-a-fradi-60-percnyire-az-u-jolidon	default	default	
1	<div class=msg-body inner undoreset id=@NUM role=main>	198.0	11.0	0.0	https://maszol.ro/belfold/14883-rajottek-miert-sargulnak-horogkereszt-alakzatban-a-nemet-fak	default	default	
1	<div class=news_lead>	28.0	3.0	0.0	https://maszol.ro/belfold/39425-ketten-meghaltak-egy-hargita-megyei-balesetben	default	default	
4	<div class=news-row offsetPaddingLeft id=@NUM>	27.25	1.75	0.0	https://maszol.ro/kulfold/Valtoznak-a-lengyelorszagi-es-toeroekorszagi-belepesi-feltetelek https://maszol.ro/belfold/Koronavirus-Romaniaban-rossz-hirt-kozolt-beoltasa-utan-Florin-Citu-kormanyfo https://maszol.ro/belfold/Citu-a-koltsegvetes-meg-fog-felelni-a-helyi-hatosagok-finanszirozasi-igenyeinek https://maszol.ro/belfold/Kozel-haromezer-tonna-csuszasgatlo-anyagot-szortak-ki-a-kozutakra	default	default	
1	<div class=o-post__bgImgWrap single-top-wrapper wpb_column>	72.0	9.0	0.0	https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban	default	default	
1	<div class=o-post__headerWrap single-special-container>	72.0	10.0	0.0	https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban	default	default	
1	<div class=o-post__lead single-excerpt>	72.0	6.0	0.0	https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban	default	default	
1	<div class=o-post__titleAndLeadWrap>	72.0	7.0	0.0	https://maszol.ro/eletmod/Ha-ezeket-a-mondatokat-ismetelgeti-nem-halmoz-fel-felesleges-dolgokat-a-lakasaban	default	default	
1	<div class=omni-calculator data-calculator=ecology/plastic-footprint data-config={} data-currency=RON data-show-row-controls=false data-t=@NUM data-version=@NUM data-width=@STYLE>	3.0	4.0	0.0	https://maszol.ro/eletmod/115202-itt-egy-online-kalkulator-ami-leellen-rzi-mennyi-m-anyaggal-terheljuk-a-foldet-evente	default	default	
1	<div class=omni-calculator-header>	3.0	0.0	3.0	https://maszol.ro/eletmod/115202-itt-egy-online-kalkulator-ami-leellen-rzi-mennyi-m-anyaggal-terheljuk-a-foldet-evente	default	default	
2	<div class=options options-bottom>	1.5	2.0	0.0	https://maszol.ro/eletmod/Az-ujabb-novenyvedoszerek-mergezobbek-mehek-tomeges-pusztulasat-okozhatjak https://maszol.ro/eletmod/Mukodik-az-elmeiras-gondolataival-irt-mondatokat-egy-nyaktol-lefele-lebenult-ferfi	default	default	
1	<div class=photoembed style=@STYLE>	66.0	16.0	0.0	https://maszol.ro/kulfold/121451-csak-holttesteket-talaltak-a-romok-alatt-a-torok-ment-csapatok	default	default	
